trade_date,support,implementation,innovation,uncertainty_language,risk_regulation,policy_climate_factor,policy_climate_index
2024-11-25,1.7359311193911817,1.0818036102419382,1.399875895496608,0.34569193295937994,0.5912999433382184,2.8656494082681347,63.741403288211515
2024-11-26,1.676798932731116,1.0449534078947422,1.3521909834463743,0.3339163966617173,0.5711580965615879,2.7279222656517303,63.080972111611715
2024-11-27,1.6196810054273931,1.009358458719354,1.3061303945554674,0.32254197835923176,0.5517023550284027,2.5948866151195324,62.44303764537939
2024-11-28,1.564508724411839,0.9749760041846132,1.2616387984140685,0.31155501450047335,0.5329093474753271,2.4663826472283326,61.82683356897231
2024-11-29,1.5112158138292646,0.9417647422719001,1.2186627493692386,0.30094230696471425,0.5147564987500525,2.342255996231231,61.231619665539135
2024-12-02,1.4597382554234128,0.9096847778609726,1.1771506223231816,0.29069110720767005,0.49722200269283257,2.2223575546453547,60.65668093273186
2024-12-03,1.41001421163485,0.8786975748058415,1.1370525507184515,0.28078910094727555,0.48028479594177437,2.1065432941360838,60.101326723807304
2024-12-04,1.3619839513184273,0.8487659096431195,1.0983203666356127,0.27122439337111925,0.4639245326304161,1.9946740925026125,59.56488991798575
2024-12-05,1.3155897779910772,0.8198538268772321,1.0609075429313943,0.2619854948477672,0.4481215599471989,1.8866155665570241,59.046726119070314
2024-12-06,1.2707759605237539,0.7919265957887794,1.0247691373478292,0.2530613071248113,0.4328568945274724,1.7822379106961121,58.546212881364184
2024-12-09,1.2274886661942592,0.7649506687141637,0.989861738525243,0.2444411099970631,0.4181121996496758,1.681415740972042,58.06274896195603
2024-12-10,1.185675896020538,0.7388936407463651,0.9561434138542386,0.2361145484288775,0.4038697632082999,1.5840279444745362,57.595753598475305
2024-12-11,1.1452874222967555,0.7137242108084576,0.9235736591040327,0.2280716201151376,0.3901124764371719,1.4899575338436553,57.14466581144981
2024-12-12,1.1062747282571275,0.6894121440531041,0.8921133497666361,0.22030266346595798,0.37682381335750215,1.3990915067384093,56.70894373042757
2024-12-13,1.0685909497950208,0.6659282355428622,0.8617246940584313,0.21279834600067316,0.3639878109260068,1.3113207100923825,56.28806394305345
2024-12-16,1.0321908191673164,0.6432442751676721,0.8323711875226869,0.20554965313716933,0.3515890498592578,1.2265397089933103,55.88152086631863
2024-12-17,0.9970306106164067,0.6213330137573845,0.8040175691784784,0.1985478773630927,0.339612636111226,1.1446466600290994,55.488826139227584
2024-12-18,0.9630680878445091,0.6001681303486186,0.7766297791633375,0.19178460777592624,0.3280441829817671,1.0655431889481468,55.109508036153116
2024-12-19,0.9302624532771959,0.5797242005666329,0.7501749178187478,0.1852517199793696,0.3168697938345584,0.9891342724869985,54.74311090017462
2024-12-20,0.8985742990551954,0.5599766660842243,0.724621206169339,0.17894136632388574,0.306076045403726,0.9153281242233917,54.38919459571898
2024-12-23,0.8679655596955917,0.5409018051209696,0.699937947748305,0.1728459664796902,0.29564997166910945,0.8440360843175606,54.04733397984645
2024-12-24,0.8383994663655588,0.5224767039473717,0.6760954917231881,0.16695819833085887,0.28557904828079417,0.7751725130093586,53.717118391546556
2024-12-25,0.8098405027136975,0.5046792293596776,0.6530651972777346,0.1612709891796161,0.2758511775142016,0.7086546877432596,53.398151158430395
2024-12-26,0.7822543622059204,0.48748800209230714,0.630819399207035,0.15577750725023687,0.2664546737376638,0.6444027037976596,53.09004912022685
2024-12-27,0.7556079069146332,0.4708823711359506,0.6093313746846201,0.15047115348235732,0.25737824937502646,0.5823393782991084,52.79244216851026
2024-12-30,0.7298691277117072,0.4548423889304868,0.5885753111615915,0.14534555360383522,0.2486110013464165,0.5223901575061702,52.50497280210662
2024-12-31,0.7050071058174258,0.4393487874029212,0.5685262753592264,0.14039455047363794,0.2401423979708874,0.46448302725153456,52.227295697644344
2025-01-02,1.5128626798103535,0.8403183068971297,1.1658919122574445,0.33640857354962783,0.37538824978954255,2.193456314527438,60.51809329013892
2025-01-03,1.461329023103417,0.8116939804925553,1.1261773536491242,0.3249492625533714,0.36260114792323367,2.0786265363552077,59.967459885086726
2025-01-06,1.4115507919278456,0.7840447037273741,1.0878156187021326,0.31388029775763937,0.3502496216889032,1.9677082819762695,59.43558307522723
2025-01-07,1.3634681900457417,0.7573372628313879,1.0507606252762476,0.30318838253785163,0.33831883378149513,1.8605683105307251,58.921823942071285
2025-01-08,1.3170234580985876,0.7315395754173417,1.0149678609581139,0.2928606732012742,0.3267944523090324,1.7570779198315036,58.42556533103902
2025-01-09,1.272160804223655,0.7066206519418673,0.9803943295905836,0.2828847635584977,0.3156626335763923,1.657112791760499,57.94621111010117
2025-01-10,1.2288263370338766,0.6825505584792083,0.9469984996234634,0.2732486700204682,0.3049100054555291,1.5605528429310915,57.48318545367383
2025-01-13,1.1869680008806678,0.6593003807630097,0.914740254223625,0.2639408172031676,0.2945236513221684,1.4672820804376423,57.03593215090639
2025-01-14,1.146535513321935,0.6368421894529744,0.8835808430845483,0.25495002402265143,0.2844910945396766,1.3771884625186988,56.6039139375317
2025-01-15,1.1074803047201534,0.6151490065846672,0.8534828358774087,0.24626549026374112,0.2748002834714664,1.2901637639665167,56.18661185047588
2025-01-16,1.0697554598979542,0.5941947731621591,0.8244100772877907,0.2378767836062354,0.26543957700393517,1.2061034461212308,55.78352460445251
2025-01-17,1.0333156617811396,0.5739543178545873,0.7963276435840168,0.2297738270930569,0.256397730562545,1.1249065312934996,55.39416798979226
2025-01-20,0.9981171369614215,0.554403326759024,0.7692018006649181,0.22194688702527962,0.2476638826042464,1.0464754814647774,55.01807429078474
2025-01-21,0.9641176031134928,0.5355183141933333,0.7429999635366518,0.21438656126949604,0.2392275415700197,0.9707160811195,54.65479172383365
2025-01-22,0.9312762182032686,0.5172765944839304,0.7176906571698876,0.2070837679634785,0.23107857328186074,0.897537324068435,54.30388389475051
2025-01-23,0.8995535314262787,0.4996562547145537,0.6932434786903411,0.20002973460656698,0.22320718876907147,0.8268513041272462,53.96492927453496
2025-01-24,0.8689114358172804,0.4826361284033136,0.6696290608572375,0.19321598752167846,0.21560393250923193,0.7585731095189459,53.637520693011844
2025-01-27,0.8393131224741603,0.4661957700763971,0.646819036785832,0.18663434167627888,0.20825967106972768,0.692620720873388,53.321264849716904
2025-02-05,0.8107230363411397,0.45031543070788643,0.6247860058716111,0.18027689085009013,0.20116558213618863,0.6289149127012732,53.01578184144356
2025-02-06,0.7831068334981647,0.4349760339961865,0.6035035008752411,0.17413599813772115,0.19431314391465954,0.5673791582243102,52.720704705883094
2025-02-07,0.7564313399051775,0.42015915344856525,0.5829459561287227,0.1682042867748141,0.18769412489477144,0.5079395374472119,52.43567898081015
2025-02-10,0.7306645115517092,0.405846990246278,0.5630886768245625,0.1624746312766859,0.181300573961617,0.45052464836109657,52.160362278284055
2025-02-11,0.7057753959639235,0.3920223518636874,0.5439078093510668,0.15694014887881988,0.17512481084445178,0.3950655211716272,51.894423873354306
2025-02-12,0.6817340950228715,0.3786686314156943,0.5253803126381242,0.151594191268926,0.16915941689074773,0.3414955354488551,51.637544306776334
2025-02-13,0.6585117290492943,0.3657697877086712,0.5074839304790574,0.14643033660063728,0.16339722615451638,0.2897503400992441,51.3894150012602
2025-02-14,0.6360804021118279,0.353310325970934,0.49019716479529224,0.14144238177924903,0.1578313167881963,0.239767776063742,51.14973789079127
2025-02-17,0.6144131685169387,0.3412752792396045,0.47349924981173214,0.13662433501023427,0.1524550027277647,0.19148780164903798,50.918225062577605
2025-02-18,0.5934840004403343,0.3296501903815051,0.4573701271118129,0.13197040860158396,0.14726182566108434,0.14485242040231333,50.69459841119389
2025-02-19,0.573267756660968,0.3184210947264875,0.44179042154227455,0.12747501201132588,0.14224554726983843,0.09980561144284153,50.47858930450654
2025-02-20,0.5537401523600771,0.3075745032923338,0.4267414179387047,0.12313274513187072,0.13740014173573334,0.05629326216675049,50.26993826097863
2025-02-21,0.5348777299489775,0.29709738658107976,0.4122050386438956,0.11893839180311785,0.13271978850196772,0.01426310324410745,50.06839463796694
2025-02-24,0.5166578308905703,0.28697715892729386,0.39816382179200865,0.11488691354652861,0.12819886528127264,-0.026335354169758227,49.87371633063682
2025-02-25,0.4990585684807111,0.27720166337951224,0.38460090033245925,0.11097344351263996,0.12383194130212334,-0.06555087908411927,49.685669481133054
2025-02-26,0.48205880155674674,0.26775915709666687,0.3714999817683261,0.10719328063474817,0.11961377078500998,-0.10343057925675801,49.50402819765751
2025-02-27,0.4656381091016346,0.2586382972419654,0.358845328584944,0.1035418839817394,0.1155392866409305,-0.14001995778229048,49.32857428311595
2025-02-28,0.4497767657131397,0.24982812735727708,0.34662173934517077,0.10001486730328363,0.11160359438453586,-0.17536296775288493,49.15909697300817
2025-03-03,0.4344557179086405,0.24131806420165702,0.334814530428619,0.09660799376083935,0.10780196625461608,-0.20950206505703517,48.99539268224661
2025-03-04,0.4196565612370805,0.23309788503819878,0.3234095183929162,0.09331717083813955,0.10412983553486393,-0.24247825937981415,48.83726476059914
2025-03-05,0.4053615181705702,0.22515771535394344,0.3123930029358058,0.09013844542504518,0.10058279106809441,-0.2743311634658716,48.68452325646247
2025-03-06,0.39155341674908267,0.21748801699809348,0.30175175043762076,0.08706799906886069,0.09715657195732987,-0.3050990407043531,48.53698468868224
2025-03-07,0.3782156699525891,0.21007957672428282,0.29147297806436157,0.08410214338740717,0.0938470624473858,-0.3348188510929023,48.39447182614577
2025-03-10,0.36533225577585493,0.20292349512313917,0.28154433841228144,0.08123731563834306,0.09065028698080858,-0.36352629563596,48.25681347488272
2025-03-11,0.352887697981962,0.19601117593184386,0.27195390467553354,0.07847007443941005,0.08756240542222597,-0.39125585923069467,48.12384427241784
2025-03-12,0.34086704751143604,0.1893343157078473,0.2626901563190623,0.0757970956344631,0.08457970844537395,-0.4180408520920808,47.99540448912885
2025-03-13,0.32925586452464745,0.18288489385433576,0.25374196523952885,0.07321516830031873,0.08169861307725827,-0.44391344976688624,47.87133983637079
2025-03-14,0.31804020105591424,0.17665516298546713,0.2450985823976463,0.0707211908896246,0.07891565839409824,-0.46890473178463743,47.75150128113633
2025-03-17,0.3072065842584696,0.17063763961980238,0.23674962490586623,0.06831216750511722,0.07622750136388243,-0.4930447189919895,47.63574486702949
2025-03-18,0.2967420002201674,0.1648250951907527,0.22868506355590662,0.06598520430079205,0.07363091283054225,-0.5163624096153517,47.52393154133763
2025-03-19,0.2866338783304842,0.1592105473632439,0.22089521077113744,0.06373750600566301,0.0711227736349193,-0.5388858140950876,47.415926987993956
2025-03-20,0.2768700761800388,0.15378725164616705,0.2133707089693525,0.061566372565935425,0.06870007086786674,-0.5606419887331332,47.31160146623
2025-03-21,0.267438864974489,0.14854869329054002,0.20610251932194798,0.05946919590155899,0.06635989425098393,-0.5816570681944548,47.21082965472416
2025-03-24,0.25832891544528536,0.14348857946364707,0.1990819108960045,0.057443456773264366,0.06409943264063639,-0.6019562969013876,47.1134905010591
2025-03-25,0.24952928424035578,0.13860083168975623,0.1923004501662298,0.05548672175632004,0.06191597065106173,-0.6215640593585682,47.019467076307215
2025-03-26,0.2410294007783736,0.13387957854833354,0.18574999088416322,0.053596640317374135,0.05980688539250505,-0.6405039094448876,46.928646434569444
2025-03-27,0.2328190545508175,0.12931914862098282,0.17942266429247217,0.05177094199086974,0.0577696433204653,-0.6587985987076538,46.84091947729866
2025-03-28,0.22488838285657003,0.12491406367863865,0.17331086967258555,0.050007433651641855,0.05580179719226798,-0.676470103692951,46.75618082224477
2025-03-31,0.21722785895432045,0.12065903210082861,0.16740726521430965,0.04830399688041972,0.05390098312730809,-0.6935396523450261,46.67432867686399
2025-04-01,0.20982828061854045,0.11654894251909949,0.16170475919645827,0.046658585419069816,0.052064917767432016,-0.7100277495064158,46.595264716040255
2025-04-02,0.2026807590852853,0.1125788576769718,0.15619650146790306,0.04506922271252262,0.05029139553404725,-0.7259542015494445,46.51889396397192
2025-04-03,0.19577670837454153,0.10874400849904682,0.15087587521881055,0.04353399953443037,0.048578285978664974,-0.7413381401686853,46.445124680081804
2025-04-07,0.18910783497629471,0.10503978836214149,0.14573648903218095,0.04205107169370361,0.046923531223692944,-0.7561980453629598,46.37386824881357
2025-04-08,0.18266612788792763,0.10146174756156967,0.14077216920614088,0.04061865781917155,0.04532514349040433,-0.7705517676344886,46.305039073182044
2025-04-09,0.17644384899098117,0.09800558796592201,0.1359769523377669,0.039235037219705046,0.04378120271111302,-0.7844165494318561,46.238554471949605
2025-04-10,0.17043352375571819,0.09466715785392374,0.13134507815953128,0.03789854781723157,0.04228985422268701,-0.7978090458625491,46.174334580305114
2025-04-11,0.1646279322623239,0.09144244692716796,0.12687098261976457,0.036607584150159383,0.04084930653862917,-0.8107453446999519,46.11230225392608
2025-04-14,0.1590201005279573,0.08832758149273365,0.12254929119882328,0.03536059544481232,0.039457829197049155,-0.8232409857088274,46.05238297630885
2025-04-15,0.15360329212923496,0.08531881980990128,0.11837481245293326,0.03415608375255863,0.03811375068194125,-0.8353109793125034,45.99450476925543
2025-04-16,0.14837100011008383,0.08241254759537643,0.11434253177795345,0.032992602150396046,0.03681545641527116,-0.8469698246241846,45.9385981064095
2025-04-17,0.14331693916524224,0.07960527368162203,0.11044760538556886,0.031868753002831526,0.035561386817459684,-0.8582315268640526,45.88459582973766
2025-04-18,0.1384350380900195,0.07689362582308361,0.10668535448467639,0.030783186282967733,0.034350035433933404,-0.8691096141830753,45.832433068855686
2025-04-21,0.1337194324872446,0.07427434664527009,0.10305125966097413,0.029734597950779516,0.033179947125492,-0.8796171539137362,45.78204716310277
2025-04-22,0.1291644577226428,0.07174428973182362,0.09954095544800239,0.028721728386632204,0.03204971632031823,-0.8897667682672025,45.73337758627024
2025-04-23,0.124764642120178,0.0693004158448782,0.09615022508311503,0.02774336087816004,0.0309579853255309,-0.8995706494957928,45.686365873894296
2025-04-24,0.12051470038918691,0.06693978927416686,0.09287499544208175,0.026798320158687088,0.02990344269625256,-0.9090405745389526,45.64095555302541
2025-04-25,0.11640952727540886,0.06465957431049149,0.08971133214623621,0.02588547099543489,0.028884821660232686,-0.9181879191703356,45.59709207439001
2025-04-28,0.11244419142828511,0.06245703183931941,0.0866554348362929,0.02500371682582095,0.027900898596134024,-0.9270236716629843,45.55472274686307
2025-04-29,0.10861392947716031,0.06032951605041439,0.08370363260715494,0.02415199844020988,0.02695049156365408,-0.9355584459890218,45.51379667417268
2025-04-30,0.1049141403092703,0.05827447125954983,0.08085237959822925,0.02332929270953493,0.026032458883716043,-0.9438024945697165,45.474264693760816
2025-05-06,0.10134037954264273,0.056289428838485984,0.07809825073395164,0.022534611356261332,0.025145697767023658,-0.951765720591231,45.436079317726644
2025-05-07,0.09788835418727085,0.05437200424952349,0.07543793760940538,0.021766999767215207,0.02428914298933252,-0.9594576899008515,45.39919467578159
2025-05-08,0.09455391748814744,0.05251989418107082,0.07286824451609059,0.021025535846851826,0.023461765611846503,-0.9668876424979886,45.36356646014747
2025-05-09,0.0913330639439639,0.05073087378078491,0.07038608460307055,0.020309328909585797,0.022662571745202195,-0.9740645036337532,45.32915187233171
2025-05-12,0.08822192449549067,0.049002793982961076,0.06798847616888357,0.019617518609852544,0.021890601355556538,-0.9809968945324368,45.29590957171549
2025-05-13,0.08521676187785916,0.04733357892696193,0.06567253907976574,0.018949273908615807,0.021144927111343532,-0.9876931427477833,45.26379962589324
2025-05-14,0.08231396613116201,0.04572122346358404,0.06343549130988238,0.018303792075079713,0.020424653269314613,-0.9941612921664847,45.23278346270372
2025-05-15,0.07951005026397871,0.04416379074636688,0.06127464559941173,0.01768029772240618,0.0197289145985246,-1.0004091126709225,45.20282382389511
2025-05-16,0.07680164606461755,0.04265940990495069,0.05918740622646671,0.017078041876279336,0.01905687534097065,-1.0064441094727603,45.173884720368406
2025-05-19,0.07418550005504199,0.04120627379768827,0.0571712658889768,0.016496301075198044,0.018407728207635605,-1.012273532128601,45.145931388945435
2025-05-20,0.07165846958262119,0.03980263684081106,0.0552238026927845,0.01593437650141578,0.017780693408729863,-1.017904383248535,45.118930250609516
2025-05-21,0.06921751904500982,0.03844681291154185,0.05334267724233826,0.015391593141483884,0.017175017716966723,-1.0233434269080464,45.09284887016853
2025-05-22,0.06685971624362237,0.037137173322635095,0.05152562983048713,0.014867298975389775,0.01658997356274602,-1.0285971967733767,45.06765591729207
2025-05-23,0.06458222886132146,0.03587214486591185,0.04977047772400125,0.014360864193316118,0.016024858160159132,-1.03367200395011,45.0433211288758
2025-05-26,0.06238232106008906,0.03465020792243914,0.04807511254155757,0.013871680439080035,0.015478992662765468,-1.038573944564405,45.019815272687836
2025-05-27,0.06025735019459351,0.03346989463708346,0.04643749772104092,0.01339916007934356,0.014951721348126296,-1.0433089070859851,44.99711011225339
2025-05-28,0.058204763637704486,0.03232978715524578,0.04485566607311815,0.012942735497717461,0.014442410830116359,-1.0478825794016766,44.975178372935694
2025-05-29,0.05622209571414261,0.031228515919659736,0.04332771741814649,0.012501858412910488,0.013950449298067028,-1.052300455648001,44.953993709172224
2025-05-30,0.05430696473858021,0.030164758025207225,0.04185181630357751,0.012075999220104954,0.013475245781827055,-1.0565678428110197,44.933530672827025
2025-06-03,0.05245707015463521,0.02913723562977494,0.040426189799114665,0.011664646354767478,0.013016229441858037,-1.0606898671013671,44.91376468262109
2025-06-04,0.050670189771321414,0.02814471441924302,0.03904912536697586,0.01126730567813068,0.012572848883511845,-1.0646714801121242,44.89467199460401
2025-06-05,0.048944177093635466,0.02718600212476177,0.03771896880470273,0.010883499883607617,0.012144571494666275,-1.0685174647669344,44.87622967363148
2025-06-06,0.04727695874407376,0.02625994709053544,0.03643412225804532,0.010512767923425927,0.011730882805923267,-1.072232441065503,44.85841556581442
2025-06-09,0.04566653197198199,0.025365436890392484,0.035193042301535304,0.010154664454792912,0.011331285872601113,-1.0758208716333852,44.84120827190654
2025-06-10,0.044110962247745376,0.024501396991480566,0.03399423808444181,0.009808759304926284,0.010945300677778285,-1.0792870670827273,44.82458712159843
2025-06-11,0.04260838093892962,0.023666789463480994,0.0328362695398829,0.009474636954307915,0.01057246355567178,-1.0826351911904006,44.808532148687306
2025-06-12,0.04115698306558105,0.022860611731792047,0.03171774565494121,0.009151896037539868,0.010212326634657319,-1.085869265899751,44.793024067092546
2025-06-13,0.0397550251319894,0.022081895373183467,0.030637322799705886,0.008840148861203101,0.009864457299262313,-1.08899317615197,44.77804424768824
2025-06-16,0.038400823032308816,0.02132970495247537,0.029593703113233377,0.008539020938139678,0.009528437670485336,-1.092010674552889,44.76357469592489
2025-06-17,0.037092750027521035,0.020603136898844156,0.02858563294448842,0.008248150537599032,0.009203864103817813,-1.0949253858808095,44.749598030213406
2025-06-18,0.03582923479131064,0.019901318420405552,0.02761190134639227,0.0079671882507079,0.008890346704364942,-1.0977408114407763,44.736097461045446
2025-06-19,0.03460875952250495,0.019223406455770947,0.02667133862116915,0.007695796570741952,0.008587508858483372,-1.100460333270532,44.72305677082495
2025-06-20,0.03342985812181123,0.018568586661317565,0.02576281491524358,0.007433649487694897,0.008294986781373019,-1.1030872182031974,44.71046029438672
2025-06-23,0.032291114430660774,0.017936072432955943,0.02488523886200064,0.007180432096658068,0.008012429080079575,-1.105624621791564,44.698292900178586
2025-06-24,0.031191160530044573,0.017325103961219588,0.024037556270778804,0.006935840219540026,0.007739496331382742,-1.1080755920987115,44.6865399720846
2025-06-25,0.030128675097296796,0.01673494731854175,0.02321874886052048,0.0066995800396717885,0.007475860674063156,-1.1104430733595014,44.67518739186738
2025-06-26,0.02910238181885228,0.016164893577622904,0.022427833036559094,0.0064713677488587385,0.007221205415058186,-1.1127299095173473,44.664221522208535
2025-06-27,0.028111047857071345,0.015614257959829882,0.021663858709073263,0.006250929206455252,0.00697522464903352,-1.1149388476405093,44.6536291903268
2025-06-30,0.027153482369290143,0.015082379012603625,0.020925908151788773,0.006037999610052484,0.006737622890913533,-1.1170725412220188,44.643397672154194
2025-07-01,0.02622853507731764,0.014568617814887483,0.020213094899557346,0.005832323177383745,0.006508114720929023,-1.1191335533671927,44.63351467705123
2025-07-02,0.02533509488566074,0.01407235720962152,0.019524562683487942,0.005633652839065346,0.006286424441755927,-1.121124359872571,44.62396833304269
2025-07-03,0.024472088546817768,0.013593001062380896,0.018859484402351374,0.005441749941803815,0.006072285747333142,-1.1230473521999762,44.61474717255643
2025-07-04,0.023638479372036916,0.013129973545267728,0.01821706112902267,0.005256383961712969,0.005865441402961638,-1.1249048403492605,44.6058401186479
2025-07-07,0.022833265985991027,0.012682718445196249,0.017596521150767663,0.005077332227396461,0.005665642936300561,-1.1266990556332015,44.597236471693954
2025-07-08,0.022055481123872716,0.01225069849574029,0.016997119042220916,0.004904379652463147,0.005472650338889147,-1.1284321533578725,44.5889258965399
2025-07-09,0.02130419046946484,0.011833394731740504,0.01641813476994146,0.004737318477153963,0.005286231777835894,-1.1301062154117092,44.58089841008434
2025-07-10,0.02057849153279055,0.01143030586589603,0.015858872827470616,0.004575948018769939,0.005106163317328664,-1.1317232527663845,44.57314436928696
2025-07-11,0.01987751256599472,0.01104094768659174,0.015318661399852954,0.004420074430601556,0.004932228649631161,-1.133285207892494,44.565654459584806
2025-07-14,0.01920041151615443,0.010664852476237692,0.014796851556616699,0.0042695104690698435,0.004764218835242672,-1.1347939570929535,44.55841968370313
2025-07-15,0.018546375013760538,0.010301568449422085,0.014292816472244221,0.0041240752687995205,0.00460193205190891,-1.1362513127569136,44.55143135084739
2025-07-16,0.017914617395655336,0.009950659210202783,0.013805950673196146,0.003983594125353955,0.004445173352182474,-1.137659025536897,44.54468106626341
2025-07-17,0.017304379761252493,0.009611703227885479,0.013335669310584585,0.00384789828537098,0.004293754429241689,-1.1390187864517751,44.53816072115316
2025-07-18,0.01671492906090563,0.009284293330658788,0.0128814074576218,0.0037168247438474525,0.004147493390686513,-1.1403322289181075,44.531862482934045
2025-07-21,0.0161455572153304,0.008968036216477977,0.012442619431000331,0.0035902160483290376,0.004006214540039791,-1.1416009307122907,44.52577878582998
2025-07-22,0.0155955802650223,0.0086625519806098,0.01201877813538941,0.0034679201097700166,0.0038697481656913744,-1.1428264158658648,44.519902321782986
2025-07-23,0.015064337548648412,0.00836747365927088,0.011609374430260248,0.0033497900198358973,0.0037379303370315814,-1.1440101564962597,44.514226031674376
2025-07-24,0.014551190909426154,0.008082446788811457,0.011213916518279556,0.0032356838744293723,0.0036106027075290966,-1.1451535745751824,44.50874309684495
2025-07-25,0.014055523928535684,0.007807128979914946,0.01083192935453664,0.003125464603227629,0.0034876123245167635,-1.1462580436367635,44.50344693090408
2025-07-28,0.013576741184645084,0.0075411895063018175,0.010462954075894395,0.003018999805026245,0.0033688114454567698,-1.1473248904275182,44.49833117181778
2025-07-29,0.013114267538658832,0.007284308907443747,0.010106547449778682,0.0029161615886918756,0.003254057360464515,-1.1483553965001052,44.4933896742663
2025-07-30,0.012667547442830383,0.007036178604810765,0.00976228134174398,0.002816826419532676,0.0031432122208779664,-1.1493507997527945,44.48861650226203
2025-07-31,0.012236044273408896,0.006796500531190452,0.009429742201175696,0.00272087497090191,0.003036142873666574,-1.150312295916497,44.484005922018895
2025-08-01,0.011819239686018468,0.006564986772633868,0.009108530564511344,0.002628191980856487,0.0029327207014808216,-1.1512410399911392,44.47955239506463
2025-08-04,0.011416632992995524,0.006341359222598129,0.00879826057538384,0.002538666113698233,0.0028328214681502826,-1.1521381476331096,44.475250571587665
2025-08-05,0.011027740561936368,0.006125349247870149,0.008498559521110467,0.002452189826231576,0.0027363251694445755,-1.1530046964954452,44.47109528401063
2025-08-06,0.01065209523473243,0.005916697365870256,0.008209067384970738,0.002368659238576983,0.0026431158889179494,-1.1538417275223634,44.46708154078286
2025-08-07,0.010289245766395285,0.0057151529329480194,0.007929436413735317,0.002287974009384971,0.002553081658664334,-1.1546502461997012,44.46320452038417
2025-08-08,0.00993875628299737,0.005520473843295874,0.007659330699926485,0.002210037215300779,0.0024661143248155826,-1.155431223762756,44.45945956553309
2025-08-11,0.009600205758077223,0.00533242623811885,0.007398425778308357,0.002134755234534923,0.002382109417621338,-1.1561855983629858,44.455842177592245
2025-08-12,0.009273187506880278,0.005150784224711046,0.007146408236122118,0.0020620376343997615,0.002300966025954457,-1.1569142761949658,44.452348011164375
2025-08-13,0.008957308697827676,0.004975329605101395,0.00690297533659808,0.0019917970626769786,0.0022225866760912393,-1.1576181325849577,44.44897286887239
2025-08-14,0.008652189880626255,0.004805851613942743,0.0066678346552923,0.0019239491426854913,0.0021468772146208464,-1.1582980130423963,44.445712696317266
2025-08-15,0.008357464530452823,0.004642146665329397,0.006440703728810907,0.0018584123719237275,0.0020737466953432582,-1.1589547342755628,44.44256357720771
2025-08-18,0.008072778607665207,0.004484018108238992,0.0062213097155001725,0.0017951080241645201,0.002003107270019897,-1.1595890851726542,44.43952172865568
2025-08-19,0.007797790132511157,0.004331275990304903,0.006009389067694712,0.0017339600548850096,0.001934874082845689,-1.1602018277494413,44.43658349663218
2025-08-20,0.007532168774324212,0.004183736829635443,0.005804687215130131,0.00167489500991795,0.0018689651685157922,-1.160793698064639,44.43374535157787
2025-08-21,0.007275595454713083,0.004041223394405732,0.005606958259139784,0.0016178419372146874,0.0018053013537645498,-1.1613654071041002,44.43100388416316
2025-08-22,0.007027761964267848,0.003903564489957476,0.005415964677268326,0.0015627323016138158,0.0017438061622583833,-1.1619176416348909,44.42835580119272
2025-08-25,0.006788370592322547,0.003770594753150912,0.0052314770379472035,0.0015094999025131238,0.0016844057227283864,-1.1624510650302682,44.425797921649576
2025-08-26,0.006557133769329421,0.0036421544537218764,0.005053273724889347,0.0014580807943459391,0.001627028680232259,-1.1629663180665615,44.42332717287383
2025-08-27,0.006333773721415197,0.0035180893024053857,0.004881140670871996,0.0014084132097663391,0.0015716061104389847,-1.1634640196929062,44.4209405868717
2025-08-28,0.006118022136704453,0.003398250265595229,0.004714871100587854,0.001360437485450956,0.0015180714368332883,-1.1639447677747576,44.41863529675013
2025-08-29,0.005909619843009239,0.0032824933863169372,0.004554265282255678,0.0013140959904282446,0.001466360350740412,-1.1644091398120786,44.416408533273
2025-09-01,0.005708316496497767,0.0031706796112990674,0.004399130287691925,0.0012693330568491175,0.0014164107340751426,-1.164857693633064,44.41425762153452
2025-09-02,0.005513870280968189,0.0030626746239350777,0.0042492797605552385,0.001226094913115789,0.0013681625847222888,-1.1652909680642316,44.412179977746
2025-09-03,0.00532604761736622,0.002958348682935131,0.004104533692485374,0.0011843296192884927,0.0013215579444589758,-1.1657094835776909,44.41017310613211
2025-09-04,0.0051446228831976476,0.0028575764664740128,0.0039647182068676635,0.0011439870046924866,0.001276540829332168,-1.1661137429163595,44.40823459593277
2025-09-05,0.00496937814149869,0.00276023692164794,0.0038296653499632475,0.0011050186076503907,0.0012330571624077924,-1.1665042316978869,44.40636211850723
2025-09-08,0.004800102879038617,0.002666213119059428,0.0036992128891541833,0.0010673776172674626,0.00119105470881067,-1.1668814189980017,44.40455342453681
2025-09-09,0.004636593753440143,0.002575392112355526,0.0035732041180610635,0.0010310188171998816,0.0011504830129772296,-1.1672457579139919,44.40280634132287
2025-09-10,0.004478654348913843,0.0024876648025507005,0.003451487668299044,0.0009958985313384902,0.0011112933380456208,-1.1675976861089878,44.40111877017688
2025-09-11,0.004326094940313132,0.0024029258069713745,0.0033339173276461537,0.0009619745713427465,0.0010734386073104243,-1.1679376263377073,44.399488683899314
2025-09-12,0.004178732265226416,0.0023210733326647017,0.0032203518644054576,0.0009292061859618645,0.0010368733476716302,-1.1682659869542904,44.39791412434454
2025-09-15,0.004036389303832608,0.002242009054119499,0.0031106548577500897,0.0008975540120822608,0.0010015536350099496,-1.1685831624028362,44.39639320006852
